Customer;ST;GENDER;Education;Customer Lifetime Value;Income;Monthly Premium Auto;Number of Open Complaints;Policy Type;Vehicle Class;Total Claim Amount;Customer;ST;GENDER;Education;Customer Lifetime Value;Income;Monthly Premium Auto;Number of Open Complaints;Total Claim Amount;Policy Type;Vehicle Class;Customer;State;Customer Lifetime Value;Education;Gender;Income;Monthly Premium Auto;Number of Open Complaints;Policy Type;Total Claim Amount;Vehicle Class;Unnamed: 0;Customer;State;Customer Lifetime Value;Response;Coverage;Education;Effective To Date;EmploymentStatus;Gender;Income;Location Code;Marital Status;Monthly Premium Auto;Months Since Last Claim;Months Since Policy Inception;Number of Open Complaints;Number of Policies;Policy Type;Policy;Renew Offer Type;Sales Channel;Total Claim Amount;Vehicle Class;Vehicle Size;Vehicle Type;month
XW89091;California;M;College;981652.83%;37256.0;62.0;1/0/00;Personal Auto;Four-Door Car;128.969729;SJ43436;Oregon;F;Bachelor;245273.86%;52785.0;61.0;1/0/00;45.721456;Corporate Auto;Two-Door Car;XX89213;Nevada;8712.157741;Master;F;68516.0;216.0;0.0;Corporate Auto;95.693949;Luxury SUV;631;SX20211;Oregon;8110.305608;No;Premium;College;2011-01-22;Employed;M;52548;Suburban;Married;101;10.0;1;0.0;5;Personal Auto;Personal L3;Offer2;Call Center;587.504777;Four-Door Car;Medsize;A;January
DB75522;California;F;College;698840.16%;22436.0;89.0;1/0/00;Special Auto;Four-Door Car;427.2;FB49203;California;F;College;623925.75%;0.0;91.0;1/0/00;655.2;Corporate Auto;Two-Door Car;NS19456;Oregon;9378.634228;College;F;36067.0;117.0;0.0;Personal Auto;561.6;Sports Car;639;PS68884;California;4686.469674;Yes;Basic;College;2011-02-12;Employed;M;58089;Suburban;Married;118;31.0;83;0.0;1;Corporate Auto;Corporate L3;Offer1;Agent;566.4;SUV;Medsize;A;February
WW30771;Arizona;M;Master;267331.96%;28728.0;67.0;1/0/00;Personal Auto;Four-Door Car;321.6;TS42594;California;F;High School or Below;1377097.62%;59207.0;116.0;1/0/00;556.8;Personal Auto;Four-Door Car;MB32944;Nevada;2635.505781;Master;M;77350.0;66.0;0.0;Personal Auto;316.8;Four-Door Car;641;FO35655;Oregon;8672.229719;No;Extended;Bachelor;2011-01-14;Unemployed;M;0;Suburban;Single;245;34.0;83;0.0;1;Corporate Auto;Corporate L3;Offer1;Branch;2345.413441;Luxury SUV;Medsize;A;January
QP65569;Arizona;M;High School or Below;1215732.99%;57449.0;103.0;1/0/00;Personal Auto;Four-Door Car;494.4;IL43607;California;F;High School or Below;274284.43%;64519.0;69.0;1/1/00;331.2;Corporate Auto;Four-Door Car;FE70473;Oregon;5741.72743;College;F;86641.0;71.0;0.0;Personal Auto;161.752532;Two-Door Car;642;GX22886;Arizona;3199.824902;No;Extended;College;2011-01-25;Employed;M;78784;Urban;Married;80;33.0;72;0.0;1;Personal Auto;Personal L3;Offer2;Agent;239.964694;Four-Door Car;Medsize;A;January
JA41698;Nevada;M;Bachelor;309953.80%;0.0;102.0;1/5/00;Corporate Auto;SUV;862.762957;SV28347;California;M;High School or Below;848533.00%;32607.0;111.0;1/1/00;532.8;Corporate Auto;SUV;KS12294;California;15994.008;Bachelor;M;0.0;159.0;0.0;Personal Auto;1410.16929;SUV;645;BZ85280;Oregon;7284.262288;No;Basic;College;2011-02-23;Medical Leave;M;10334;Urban;Married;64;5.0;80;0.0;2;Personal Auto;Personal L1;Offer3;Agent;296.962938;Four-Door Car;Medsize;A;February
BD16530;Arizona;F;Bachelor;829348.19%;70258.0;69.0;1/0/00;Personal Auto;Four-Door Car;225.145949;YG40323;Arizona;M;Bachelor;912460.00%;99368.0;113.0;1/0/00;82.427785;Personal Auto;Four-Door Car;JP28293;California;6696.903521;Doctor;F;57240.0;83.0;0.0;Corporate Auto;83.652384;Four-Door Car;651;DS31990;Oregon;5093.479191;No;Basic;High School or Below;2011-01-12;Unemployed;M;0;Rural;Married;71;12.0;55;0.0;3;Personal Auto;Personal L3;Offer2;Call Center;150.878447;Two-Door Car;Large;A;January
JH91579;Oregon;F;Bachelor;684615.03%;0.0;95.0;1/0/00;Personal Auto;Two-Door Car;456.0;EP82214;Arizona;F;High School or Below;2618080.53%;68189.0;82.0;1/1/00;343.121192;Special Auto;Four-Door Car;UV48189;California;8476.082867;Bachelor;M;28181.0;109.0;0.0;Personal Auto;523.2;SUV;652;TB71474;Nevada;3141.333694;No;Extended;College;2011-01-18;Employed;F;24019;Rural;Married;79;14.0;27;0.0;1;Personal Auto;Personal L3;Offer3;Branch;47.22861;Four-Door Car;Medsize;A;January
WK23685;Oregon;F;Bachelor;663685.98%;47274.0;83.0;1/1/00;Corporate Auto;Four-Door Car;182.432565;EO91797;Nevada;F;Master;1564125.86%;32370.0;130.0;1/0/00;487.736171;Corporate Auto;SUV;ZA34848;Arizona;5205.748188;Bachelor;F;31275.0;66.0;0.0;Personal Auto;316.8;Two-Door Car;653;UK52289;Arizona;2582.408525;Yes;Basic;Bachelor;2011-02-14;Employed;F;76731;Urban;Married;64;2.0;68;0.0;1;Special Auto;Special L3;Offer2;Agent;201.455005;Four-Door Car;Medsize;A;February
GF97874;Washington;F;Master;527562.70%;70446.0;65.0;1/0/00;Personal Auto;Four-Door Car;155.570802;SB50826;Oregon;M;College;749600.66%;61091.0;95.0;1/0/00;409.868003;Personal Auto;Two-Door Car;KW12214;Oregon;12375.02163;High School or Below;M;78441.0;103.0;0.0;Personal Auto;613.866905;SUV;656;ME11422;California;5085.023369;No;Basic;College;2011-02-12;Unemployed;M;0;Suburban;Married;72;15.0;18;1.0;3;Personal Auto;Personal L3;Offer3;Agent;571.531582;Four-Door Car;Small;A;February
UK25655;Oregon;F;Bachelor;343525.01%;64348.0;86.0;1/0/00;Personal Auto;Two-Door Car;212.391975;AT93647;California;F;College;260557.08%;60252.0;65.0;1/0/00;182.436205;Personal Auto;Four-Door Car;YB42706;Nevada;8107.26533;College;M;0.0;76.0;0.0;Corporate Auto;364.8;Two-Door Car;658;SF11920;Arizona;5607.253592;No;Basic;College;2011-02-25;Employed;F;39507;Urban;Married;70;32.0;17;0.0;5;Corporate Auto;Corporate L1;Offer1;Web;283.743206;Two-Door Car;Medsize;A;February
TK60799;Arizona;F;High School or Below;416001.81%;96263.0;103.0;1/0/00;Personal Auto;SUV;1.924709;KH93988;Oregon;F;College;770888.39%;71134.0;98.0;1/3/00;196.37368;Personal Auto;Two-Door Car;AW71157;California;5531.723723;College;M;50097.0;71.0;0.0;Personal Auto;17.484679;Four-Door Car;664;DK41858;Arizona;5791.610721;No;Basic;College;2011-02-05;Employed;F;80480;Urban;Married;72;6.0;55;0.0;7;Personal Auto;Personal L3;Offer3;Agent;242.842607;Four-Door Car;Medsize;A;February
NG27780;Oregon;M;College;252012.32%;0.0;70.0;1/0/00;Corporate Auto;Four-Door Car;63.043197;QB14087;California;F;College;486928.28%;44934.0;61.0;1/0/00;357.926979;Personal Auto;Four-Door Car;HQ70429;Washington;16045.10952;College;F;0.0;65.0;0.0;Personal Auto;163.046956;Two-Door Car;674;XX88364;California;8622.835375;Yes;Basic;Bachelor;2011-02-18;Employed;M;97361;Suburban;Single;73;6.0;85;0.0;2;Corporate Auto;Corporate L3;Offer1;Agent;350.4;Four-Door Car;Medsize;A;February
HN95240;Arizona;F;College;498409.53%;0.0;70.0;1/0/00;Corporate Auto;Four-Door Car;336.0;FV42881;Oregon;F;College;290215.19%;96137.0;73.0;1/2/00;67.490616;Corporate Auto;Two-Door Car;YT84266;Oregon;4918.916267;College;M;29256.0;63.0;0.0;Personal Auto;302.4;Four-Door Car;675;DN30013;Oregon;5568.889245;No;Basic;College;2011-01-16;Employed;F;53295;Urban;Married;70;12.0;97;0.0;8;Personal Auto;Personal L3;Offer3;Branch;250.423844;Four-Door Car;Small;A;January
PM19162;Oregon;M;Bachelor;1453678.76%;25805.0;66.0;1/2/00;Personal Auto;Four-Door Car;375.866091;ZU88113;Oregon;M;College;662717.46%;90751.0;82.0;1/1/00;315.826382;Personal Auto;Two-Door Car;CG94611;Oregon;3016.444225;College;M;25630.0;86.0;0.0;Corporate Auto;412.8;Two-Door Car;678;SJ87277;Arizona;2685.425957;No;Basic;High School or Below;2011-01-08;Employed;M;75329;Rural;Married;67;15.0;17;0.0;1;Corporate Auto;Corporate L2;Offer3;Branch;45.905292;Four-Door Car;Large;A;January
NI44621;Oregon;F;Master;988038.58%;36576.0;125.0;1/1/00;Personal Auto;SUV;113.450122;CJ31839;California;M;Bachelor;285952.89%;99981.0;71.0;1/0/00;204.872273;Special Auto;Four-Door Car;DI65961;Arizona;7832.569008;High School or Below;M;34644.0;66.0;0.0;Personal Auto;316.8;Four-Door Car;682;QU53781;Oregon;9192.592887;No;Basic;High School or Below;2011-02-08;Employed;M;37388;Suburban;Married;117;30.0;21;0.0;5;Corporate Auto;Corporate L1;Offer4;Branch;561.6;SUV;Medsize;A;February
HX44948;Oregon;M;Bachelor;575991.08%;85448.0;72.0;1/0/00;Special Auto;Four-Door Car;16.03451;LF41085;Arizona;F;College;563524.95%;19591.0;74.0;1/0/00;95.925021;Personal Auto;Two-Door Car;No35621;Arizona;2369.369299;Bachelor;M;49746.0;61.0;0.0;Personal Auto;624.42874;Two-Door Car;684;UT18598;California;4914.731004;No;Basic;Bachelor;2011-02-24;Disabled;F;14232;Suburban;Married;64;13.0;1;0.0;5;Personal Auto;Personal L3;Offer4;Agent;307.2;Four-Door Car;Small;A;February
NN99001;Arizona;F;College;699782.74%;56940.0;87.0;1/0/00;Personal Auto;Four-Door Car;512.66245;SB66770;Arizona;M;Master;1443567.37%;60880.0;119.0;1/0/00;109.906628;Corporate Auto;Two-Door Car;WV53081;Arizona;2597.864075;College;F;49308.0;65.0;0.0;Corporate Auto;150.235884;Four-Door Car;687;GC29421;California;2949.282616;No;Basic;High School or Below;2011-01-08;Employed;F;78596;Rural;Divorced;73;11.0;0;0.0;1;Personal Auto;Personal L3;Offer3;Call Center;106.267659;Four-Door Car;Medsize;A;January
OL97871;Oregon;F;Bachelor;748248.61%;48992.0;94.0;1/1/00;Personal Auto;Four-Door Car;426.072946;PY98958;Oregon;M;Bachelor;1203662.05%;44428.0;104.0;1/0/00;499.2;Special Auto;SUV;RP27249;Oregon;4698.88415;Master;F;80358.0;116.0;0.0;Personal Auto;443.637243;SUV;689;UP36767;California;4553.809528;No;Basic;College;2011-02-13;Employed;M;61064;Urban;Married;113;32.0;77;0.0;1;Personal Auto;Personal L3;Offer3;Branch;539.774172;SUV;Medsize;A;February
VO26340;Nevada;M;College;651297.65%;0.0;93.0;1/0/00;Personal Auto;Two-Door Car;669.6;NY49598;California;M;College;245198.88%;65828.0;62.0;1/0/00;297.6;Personal Auto;Four-Door Car;LE85123;Oregon;19237.77089;Bachelor;M;35624.0;66.0;2.0;Personal Auto;227.44626;Four-Door Car;697;SQ18525;Arizona;8457.461231;No;Basic;College;2011-01-08;Employed;F;26023;Rural;Married;72;26.0;33;1.0;2;Personal Auto;Personal L3;Offer1;Branch;79.463916;Four-Door Car;Medsize;A;January
NV61299;Arizona;F;Bachelor;2778969.24%;33806.0;89.0;1/0/00;Corporate Auto;Four-Door Car;395.729716;KY39767;Oregon;F;College;466198.41%;0.0;68.0;1/1/00;489.6;Personal Auto;Four-Door Car;QF76244;Oregon;2915.649943;Doctor;F;83218.0;72.0;0.0;Personal Auto;245.103885;Four-Door Car;698;HY68437;Oregon;6744.190752;No;Extended;High School or Below;2011-02-03;Unemployed;M;0;Suburban;Married;90;3.0;74;0.0;4;Personal Auto;Personal L3;Offer1;Branch;547.912576;Four-Door Car;Medsize;A;February
DX31066;Washington;F;College;266727.00%;94041.0;66.0;1/0/00;Personal Auto;Four-Door Car;159.756733;YU35386;AZ;F;Bachelor;560001.02%;63621.0;70.0;1/0/00;444.620265;Personal Auto;Four-Door Car;PU73561;Arizona;4196.429642;Bachelor;F;24641.0;105.0;0.0;Personal Auto;504.0;SUV;699;LC69427;Oregon;2827.328603;No;Basic;College;2011-01-21;Employed;F;20368;Suburban;Single;72;30.0;36;0.0;1;Corporate Auto;Corporate L3;Offer4;Branch;345.6;Four-Door Car;Small;A;January
CY50337;Oregon;F;College;1092840.71%;74965.0;90.0;1/0/00;Personal Auto;Four-Door Car;58.557552;TF82172;AZ;M;College;401613.28%;10074.0;107.0;1/0/00;108.995934;Corporate Auto;SUV;HM38744;Oregon;16473.16905;Bachelor;M;22828.0;106.0;0.0;Corporate Auto;508.8;SUV;700;WZ96432;California;9150.137599;No;Basic;Master;2011-02-19;Employed;F;32370;Suburban;Married;115;2.0;77;0.0;4;Corporate Auto;Corporate L3;Offer1;Branch;552.0;SUV;Medsize;A;February
TJ20375;Arizona;F;High School or Below;761538.13%;34095.0;63.0;1/0/00;Personal Auto;Two-Door Car;302.4;ER40041;Oregon;F;College;2219580.30%;78965.0;183.0;1/0/00;145.587985;Personal Auto;Luxury Car;ST59524;Oregon;2657.570431;College;M;0.0;71.0;0.0;Personal Auto;340.8;Four-Door Car;701;MQ37971;Arizona;3038.114641;No;Extended;Bachelor;2011-01-20;Employed;F;31532;Urban;Single;79;1.0;26;0.0;1;Personal Auto;Personal L3;Offer1;Branch;241.077843;Four-Door Car;Medsize;A;January
EP72155;California;F;College;200435.07%;0.0;66.0;1/4/00;Personal Auto;Four-Door Car;316.8;MS39869;Nevada;F;College;734335.37%;0.0;68.0;1/0/00;479.028818;Personal Auto;Four-Door Car;EZ77297;California;3267.709691;Master;M;28729.0;90.0;3.0;Personal Auto;338.744392;Four-Door Car;702;XQ28930;California;11005.02349;No;Basic;College;2011-01-19;Unemployed;M;0;Suburban;Single;69;31.0;69;2.0;2;Personal Auto;Personal L3;Offer1;Web;496.8;Four-Door Car;Medsize;A;January
BG15419;Nevada;F;Bachelor;1419536.03%;86355.0;118.0;1/0/00;Personal Auto;Sports Car;285.418473;QF21045;Oregon;F;College;273553.89%;99205.0;68.0;1/0/00;323.246017;Personal Auto;Two-Door Car;MV54498;California;5503.919257;College;F;59932.0;71.0;1.0;Personal Auto;116.600107;Four-Door Car;704;RE73564;Oregon;11533.47722;No;Extended;Bachelor;2011-02-14;Employed;F;41098;Urban;Married;96;3.0;15;0.0;2;Personal Auto;Personal L1;Offer1;Branch;250.058657;Two-Door Car;Medsize;A;February
AO74776;California;F;High School or Below;942768.49%;27824.0;118.0;1/0/00;Personal Auto;SUV;566.4;HF65914;AZ;M;College;694097.28%;0.0;92.0;1/0/00;441.6;Personal Auto;Two-Door Car;EM85557;Washington;8021.067105;College;F;54292.0;67.0;0.0;Personal Auto;321.6;Four-Door Car;705;OY88200;Nevada;2706.606128;No;Basic;College;2011-01-05;Medical Leave;F;22664;Suburban;Divorced;73;0.0;8;0.0;1;Personal Auto;Personal L2;Offer4;Agent;350.4;Two-Door Car;Small;A;January
CM94425;Arizona;M;Bachelor;441620.62%;61953.0;113.0;1/0/00;Personal Auto;SUV;497.047297;NC42524;California;M;College;970764.76%;30430.0;86.0;1/0/00;425.662574;Special Auto;Four-Door Car;XF96605;California;2957.102851;College;M;94362.0;74.0;0.0;Personal Auto;195.405949;Two-Door Car;712;NT21324;Arizona;2791.880258;No;Basic;College;2011-01-27;Employed;M;72389;Urban;Married;70;3.0;76;0.0;1;Personal Auto;Personal L1;Offer2;Branch;206.158416;Four-Door Car;Medsize;A;January
OV54878;California;M;Bachelor;463903.52%;0.0;142.0;1/0/00;Corporate Auto;SUV;1022.4;ZG19911;California;F;Bachelor;255222.62%;35149.0;64.0;1/0/00;120.477298;Personal Auto;Two-Door Car;WQ75856;Oregon;19643.54421;Bachelor;F;84488.0;61.0;0.0;Personal Auto;208.885686;Four-Door Car;713;MM10866;California;8609.158215;Yes;Basic;Bachelor;2011-01-14;Employed;F;79090;Urban;Married;107;2.0;74;0.0;3;Personal Auto;Personal L2;Offer2;Branch;289.040734;SUV;Medsize;A;January
WL65572;California;M;College;206445.88%;0.0;61.0;1/0/00;Personal Auto;Four-Door Car;292.8;UO95739;Oregon;M;College;445793.63%;54704.0;113.0;1/0/00;468.176056;Personal Auto;SUV;LS59408;Arizona;2500.241685;High School or Below;M;0.0;67.0;0.0;Personal Auto;664.128009;Four-Door Car;717;RW46214;Oregon;5229.68034;No;Basic;High School or Below;2011-02-23;Medical Leave;F;26540;Suburban;Divorced;69;13.0;65;1.0;5;Personal Auto;Personal L1;Offer2;Call Center;331.2;Four-Door Car;Medsize;A;February
HJ15383;Washington;M;Master;803240.19%;27658.0;68.0;1/0/00;Personal Auto;Four-Door Car;160.07526;TE82896;Oregon;F;High School or Below;274608.01%;0.0;74.0;1/0/00;355.2;Personal Auto;Four-Door Car;QF55724;California;2609.533154;Bachelor;M;60798.0;66.0;0.0;Personal Auto;316.8;Four-Door Car;719;UK62940;Oregon;2354.495752;No;Basic;College;2011-01-03;Unemployed;M;0;Suburban;Married;64;19.0;72;0.0;1;Personal Auto;Personal L3;Offer1;Branch;333.830572;Four-Door Car;Medsize;A;January
DR38127;California;M;College;857346.39%;46703.0;108.0;1/0/00;Personal Auto;Four-Door Car;678.100487;SL70257;Nevada;F;College;587295.88%;77156.0;73.0;1/0/00;445.817914;Personal Auto;Four-Door Car;XA28126;California;29199.81072;Bachelor;M;67739.0;149.0;0.0;Personal Auto;270.373444;SUV;722;CE56187;Oregon;4363.124641;No;Basic;Master;2011-01-10;Employed;F;54514;Urban;Divorced;109;5.0;36;3.0;1;Personal Auto;Personal L2;Offer2;Branch;286.234931;SUV;Medsize;A;January
BA17836;California;M;High School or Below;786816.60%;57340.0;67.0;1/0/00;Corporate Auto;Four-Door Car;159.391681;GM63998;Oregon;F;Doctor;3261369.04%;45173.0;268.0;1/0/00;1286.4;Personal Auto;Luxury Car;AF49027;Arizona;12827.42831;College;F;0.0;117.0;0.0;Personal Auto;842.4;Two-Door Car;728;XR82418;California;4984.618655;Yes;Basic;Bachelor;2011-01-11;Employed;M;86305;Rural;Married;62;1.0;99;0.0;5;Personal Auto;Personal L1;Offer2;Call Center;80.73124;Four-Door Car;Medsize;A;January
HQ70429;Washington;F;College;1604510.95%;0.0;65.0;1/0/00;Personal Auto;Two-Door Car;163.046956;WH82416;Oregon;M;Bachelor;976621.71%;75651.0;81.0;1/0/00;375.11129;Personal Auto;Four-Door Car;NP66209;California;14827.91055;College;F;0.0;68.0;2.0;Personal Auto;326.4;Two-Door Car;731;EK10022;California;14057.42125;No;Basic;Bachelor;2011-01-10;Employed;M;36261;Suburban;Divorced;118;14.0;78;0.0;2;Corporate Auto;Corporate L3;Offer3;Web;1197.713861;SUV;Medsize;A;January
EH16250;Arizona;M;Bachelor;770528.33%;25290.0;66.0;1/0/00;Personal Auto;Four-Door Car;382.085897;JR59597;California;M;Bachelor;633294.18%;50843.0;82.0;1/0/00;393.6;Personal Auto;Two-Door Car;KR10942;Oregon;2651.615963;Bachelor;F;33201.0;66.0;0.0;Personal Auto;314.044227;Two-Door Car;734;YT43943;California;2430.870824;No;Basic;High School or Below;2011-02-17;Employed;F;28476;Suburban;Divorced;62;3.0;76;0.0;1;Personal Auto;Personal L3;Offer2;Agent;297.6;Four-Door Car;Medsize;A;February
MM71959;Arizona;M;Bachelor;873352.73%;83210.0;110.0;1/0/00;Personal Auto;Sports Car;528.0;XZ34917;Washington;M;Bachelor;564380.24%;41043.0;72.0;1/0/00;345.6;Personal Auto;Four-Door Car;NB30963;California;5994.226432;High School or Below;M;41859.0;76.0;0.0;Personal Auto;166.1306;Two-Door Car;737;CB77819;California;4736.34799;No;Basic;High School or Below;2011-02-10;Unemployed;M;0;Suburban;Single;65;33.0;1;0.0;3;Personal Auto;Personal L3;Offer1;Web;585.454243;Two-Door Car;Medsize;A;February
MB83663;Oregon;F;Bachelor;959747.48%;38736.0;81.0;1/0/00;Personal Auto;Two-Door Car;561.414794;QU20310;AZ;F;High School or Below;924746.44%;97030.0;76.0;1/0/00;416.637499;Corporate Auto;Four-Door Car;AO40386;Oregon;22647.21772;College;M;27504.0;91.0;0.0;Personal Auto;436.8;Four-Door Car;738;WX14028;Nevada;32450.39142;No;Basic;College;2011-02-10;Employed;F;60455;Suburban;Single;104;20.0;25;0.0;2;Personal Auto;Personal L1;Offer4;Agent;499.2;SUV;Medsize;A;February
AC40767;Washington;M;Bachelors;249780.82%;68041.0;6464.0;1/0/00;Personal Auto;Two-Door Car;165.570243;GU65780;California;M;Doctor;563540.37%;70837.0;73.0;1/4/00;362.743231;Personal Auto;Four-Door Car;RE97741;California;5846.41534;High School or Below;M;0.0;90.0;2.0;Personal Auto;648.0;Four-Door Car;741;WX16610;California;5824.767025;No;Basic;Bachelor;2011-02-20;Employed;F;38492;Urban;Married;72;27.0;34;0.0;3;Personal Auto;Personal L3;Offer2;Branch;207.901654;Four-Door Car;Medsize;A;February
HP55391;Oregon;M;Master;542613.62%;0.0;71.0;1/0/00;Corporate Auto;Four-Door Car;407.99684;KY32675;AZ;M;High School or Below;1497028.51%;85297.0;93.0;1/0/00;620.011594;Special Auto;Two-Door Car;HN69035;Arizona;2867.211836;College;F;91810.0;71.0;0.0;Corporate Auto;165.520952;Four-Door Car;742;IY59173;Oregon;5220.685297;No;Extended;Master;2011-01-06;Employed;F;68867;Suburban;Married;129;19.0;91;0.0;1;Personal Auto;Personal L3;Offer1;Call Center;619.2;SUV;Medsize;A;January
EG62398;California;F;High School or Below;799814.38%;29066.0;100.0;1/0/00;Personal Auto;SUV;844.229478;ZX35838;Oregon;F;Master;933633.69%;70177.0;115.0;1/0/00;225.517666;Personal Auto;Four-Door Car;SI48717;Oregon;14435.66453;College;M;70600.0;122.0;1.0;Personal Auto;636.982333;SUV;743;TZ28073;California;4341.363555;No;Basic;Bachelor;2011-01-10;Employed;M;23352;Suburban;Married;112;0.0;86;0.0;1;Personal Auto;Personal L3;Offer2;Branch;537.6;SUV;Medsize;A;January
GI68556;California;F;Bachelor;1514793.06%;41082.0;63.0;1/0/00;Personal Auto;Two-Door Car;106.647493;RW51650;Oregon;M;Bachelor;862283.54%;97361.0;73.0;1/0/00;350.4;Personal Auto;Four-Door Car;WV37081;California;5158.576449;College;M;25963.0;66.0;0.0;Personal Auto;298.954932;Four-Door Car;746;CT96082;Oregon;4711.080198;No;Basic;Bachelor;2011-01-05;Disabled;F;13933;Rural;Married;62;25.0;32;0.0;6;Corporate Auto;Corporate L3;Offer1;Call Center;49.364254;Two-Door Car;Medsize;A;January
GP18756;California;M;College;992704.97%;19592.0;92.0;1/0/00;Personal Auto;Four-Door Car;441.6;JU19953;California;F;Master;862117.22%;81947.0;71.0;1/0/00;203.993499;Personal Auto;Two-Door Car;IU17657;California;2616.409509;Bachelor;M;22000.0;69.0;0.0;Personal Auto;383.224514;Two-Door Car;750;FW17421;Washington;3576.705025;No;Extended;High School or Below;2011-01-19;Employed;F;24959;Suburban;Married;89;19.0;13;0.0;1;Corporate Auto;Corporate L3;Offer2;Call Center;640.8;Four-Door Car;Large;A;January
EJ19449;California;F;College;272221.07%;17576.0;71.0;1/0/00;Special Auto;Four-Door Car;398.502948;AY88788;Oregon;F;College;1541768.22%;69841.0;192.0;1/0/00;878.812468;Personal Auto;Luxury SUV;EZ60033;California;3200.795405;Bachelor;F;0.0;86.0;0.0;Corporate Auto;412.8;Four-Door Car;753;VW65429;Arizona;6899.709949;No;Extended;High School or Below;2011-01-20;Employed;M;37308;Urban;Married;86;19.0;69;0.0;9;Personal Auto;Personal L2;Offer1;Agent;301.011106;Four-Door Car;Medsize;A;January
RV15398;Oregon;M;College;2758055.40%;0.0;87.0;1/1/00;Personal Auto;Four-Door Car;417.6;DL26809;Nevada;M;College;682679.77%;0.0;68.0;1/0/00;489.6;Personal Auto;Two-Door Car;WD88540;California;3475.07136;High School or Below;M;0.0;96.0;0.0;Personal Auto;460.8;Two-Door Car;759;MD95935;California;5845.426201;No;Basic;Bachelor;2011-01-11;Employed;F;43145;Suburban;Married;73;1.0;0;0.0;6;Corporate Auto;Corporate L3;Offer3;Web;516.421124;Two-Door Car;Medsize;A;January
EA25683;WA;M;High School or Below;777853.23%;63786.0;196.0;1/0/00;Corporate Auto;Luxury SUV;798.002689;MV69686;Oregon;F;Doctor;398218.07%;38500.0;99.0;1/1/00;423.286512;Corporate Auto;Four-Door Car;IL67915;Arizona;8542.218196;College;F;50117.0;107.0;0.0;Corporate Auto;462.654347;Four-Door Car;760;XJ52902;Nevada;2756.472584;No;Basic;High School or Below;2011-01-27;Employed;M;43540;Rural;Married;70;29.0;60;0.0;1;Corporate Auto;Corporate L3;Offer2;Call Center;117.585017;Two-Door Car;Medsize;A;January
MC71942;Cali;F;High School or Below;791919.70%;82877.0;99.0;1/1/00;Personal Auto;Two-Door Car;22.819088;RL31641;Oregon;F;College;225241.68%;0.0;65.0;1/0/00;468.0;Personal Auto;Two-Door Car;FJ60600;Oregon;6776.353402;High School or Below;F;0.0;96.0;0.0;Personal Auto;818.730215;Four-Door Car;762;SS28002;Arizona;5603.73932;No;Basic;High School or Below;2011-01-30;Employed;F;95284;Urban;Married;69;6.0;35;0.0;4;Personal Auto;Personal L3;Offer2;Call Center;327.647322;Four-Door Car;Medsize;A;January
KI19439;Oregon;F;High School or Below;520764.08%;21952.0;66.0;1/0/00;Personal Auto;Four-Door Car;316.8;ZS32263;California;F;High School or Below;378864.98%;48887.0;95.0;1/0/00;456.0;Personal Auto;Four-Door Car;VC34797;California;2435.535995;Bachelor;F;40921.0;62.0;2.0;Corporate Auto;10.560419;Four-Door Car;765;QS36363;Arizona;12655.52878;No;Premium;High School or Below;2011-02-01;Employed;F;26149;Suburban;Married;157;2.0;17;0.0;7;Personal Auto;Personal L3;Offer4;Web;753.6;SUV;Medsize;A;February
US45383;Cali;M;College;1228076.66%;88340.0;102.0;1/0/00;Personal Auto;Two-Door Car;489.6;KL17620;California;F;College;713029.48%;12062.0;63.0;1/0/00;302.4;Corporate Auto;Four-Door Car;AK90865;Oregon;8207.858272;High School or Below;F;0.0;110.0;0.0;Special Auto;686.90827;Sports Car;767;WZ45123;California;14435.67365;Yes;Premium;Master;2011-01-26;Employed;M;60880;Rural;Married;119;25.0;89;0.0;2;Personal Auto;Personal L2;Offer1;Agent;109.906628;Two-Door Car;Medsize;A;January
GT38956;Cali;F;College;244139.42%;0.0;65.0;1/0/00;Personal Auto;Four-Door Car;312.0;CP28581;AZ;M;College;851359.27%;59230.0;107.0;1/0/00;245.076091;Personal Auto;SUV;BX51438;Arizona;2781.446975;Bachelor;M;56218.0;72.0;2.0;Personal Auto;302.942519;Four-Door Car;768;ZW32080;Nevada;2914.955295;No;Basic;Bachelor;2011-02-04;Employed;F;37803;Suburban;Divorced;74;26.0;51;0.0;1;Personal Auto;Personal L3;Offer1;Agent;355.2;Four-Door Car;Small;A;February
PA16884;Cali;F;Bachelor;411858.86%;69379.0;103.0;1/0/00;Personal Auto;Two-Door Car;494.4;TG68823;AZ;F;Bachelor;531889.66%;25134.0;67.0;1/0/00;321.6;Personal Auto;Four-Door Car;JB36584;Arizona;14333.92489;Master;M;41459.0;71.0;0.0;Personal Auto;340.8;Four-Door Car;771;BZ85306;California;11855.13545;No;Premium;Bachelor;2011-02-17;Unemployed;F;0;Suburban;Single;170;10.0;74;0.0;5;Corporate Auto;Corporate L2;Offer3;Web;1227.491941;SUV;Medsize;A;February
